objectArea,channel1_MeanIntensity,channel2_MeanIntensity,channel1_MeanBackgroundIntensity,channel2_MeanBackgroundIntensity,channel1_IntegratedIntensityAboveBackground,channel2_IntegratedIntensityAboveBackground,ratio_1_over_2,xPosition,yPosition,Var11_1,FileName,Condition
446,30.483,14.0315,0.0356,0.0467,13579.5612,6237.2361,2.1772,1800.1749,550.4731,,W8_117,W8
203,1.3924,1.0646,0.0423,0.0485,274.079,206.2717,1.3287,997.6256,1090.5813,,L8v2_119,L8v2
641,5.0087,3.5171,0.0423,0.0485,3183.5104,2223.4225,1.4318,1075.5242,1173.0031,,L8v2_119,L8v2
523,6.1435,4.8447,0.0423,0.0485,3190.9356,2508.447,1.2721,1616.4455,1442.7572,,L8v2_119,L8v2
137,1.6443,1.0129,0.0423,0.0485,219.4712,132.1228,1.6611,1920.6642,433.854,,L8v2_119,L8v2
395,6.7856,4.3345,0.0447,0.0493,2662.6707,1692.6798,1.5731,151.7266,1034.7873,,L8v2_120,L8v2
270,6.2877,4.0738,0.0447,0.0493,1685.6162,1086.6164,1.5513,564.8593,630.3704,,L8v2_120,L8v2
278,5.1339,3.6132,0.0447,0.0493,1414.7932,990.7807,1.428,754.3381,1790.241,,L8v2_120,L8v2
271,5.6422,4.1168,0.0447,0.0493,1516.9233,1102.3001,1.3761,782,1264,,L8v2_120,L8v2
124,3.9652,2.7737,0.0447,0.0493,486.1453,337.8316,1.439,1014.8387,315.8387,,L8v2_120,L8v2
246,5.9256,3.1756,0.0447,0.0493,1446.7139,769.0852,1.8811,1536.9715,201.187,,L8v2_120,L8v2
134,4.5877,2.9784,0.0447,0.0493,608.7646,392.4991,1.551,1899.2015,1565.6716,,L8v2_120,L8v2
381,8.5594,6.9882,0.0646,0.0622,3236.5237,2638.809,1.2265,644.5144,1675.2257,,L8v2_121,L8v2
695,16.8686,10.1225,0.0646,0.0622,11678.7733,6991.923,1.6703,746.8734,1124.3424,,L8v2_121,L8v2
92,7.4268,7.5299,0.0646,0.0622,677.3223,687.0258,0.9859,776.5,1199,,L8v2_121,L8v2
202,8.1442,5.864,0.0646,0.0622,1632.0671,1171.9637,1.3926,921.2376,460.0248,,L8v2_121,L8v2
165,11.334,5.9034,0.0646,0.0622,1859.4489,963.8068,1.9293,1237.6364,750.1515,,L8v2_121,L8v2
278,4.9555,2.9656,0.0454,0.0519,1365.0293,809.9899,1.6852,614.2122,1157.6043,,L8v2_122,L8v2
355,5.8641,3.0048,0.0454,0.0519,2065.6525,1048.2829,1.9705,784.6366,514.5042,,L8v2_122,L8v2
429,6.0532,5.0765,0.0454,0.0519,2577.3766,2155.5343,1.1957,1292.2867,1724.1585,,L8v2_122,L8v2
446,4.5482,3.1275,0.0454,0.0519,2008.2813,1371.7018,1.4641,1338.343,1295.0314,,L8v2_122,L8v2
422,9.858,7.4408,0.0436,0.0494,4141.6828,3119.1618,1.3278,198.7488,1799.4289,,L8v2_123,L8v2
382,5.9549,3.9841,0.0436,0.0494,2258.1215,1503.0656,1.5023,794.0105,1476.4738,,L8v2_123,L8v2
290,9.2781,5.2537,0.0436,0.0494,2678.0162,1509.2613,1.7744,1621.7966,124.3897,,L8v2_123,L8v2
442,7.7866,5.7523,0.0436,0.0494,3422.4043,2520.6868,1.3577,1672.4005,1560.7919,,L8v2_123,L8v2
105,5.315,3.722,0.0436,0.0494,553.5013,385.6232,1.4353,1801.5524,1863.9905,,L8v2_123,L8v2
458,16.9113,10.0052,0.0404,0.0448,7726.8753,4561.8389,1.6938,345.6965,1297.4236,,L8v2_124,L8v2
525,15.6556,9.6293,0.0404,0.0448,8197.9642,5031.8345,1.6292,439.4457,1652.7295,,L8v2_124,L8v2
418,14.1749,6.9544,0.0404,0.0448,5908.2171,2888.1734,2.0457,557.1244,580.2201,,L8v2_124,L8v2
204,12.3435,5.7396,0.0404,0.0448,2509.8229,1161.729,2.1604,1640.2402,289.3578,,L8v2_124,L8v2
440,1.8013,0.9678,0.0435,0.0458,773.452,405.7106,1.9064,164.1,486.3591,,L8v2_125,L8v2
495,4.3426,3.5808,0.0435,0.0458,2128.0835,1749.8442,1.2162,596.8061,1156.3758,,L8v2_125,L8v2
244,1.4984,1.135,0.0435,0.0458,355.0014,265.7699,1.3357,635.4139,1554.2049,,L8v2_125,L8v2
148,1.4022,0.8547,0.0435,0.0458,201.0962,119.7292,1.6796,1245.7162,605.2162,,L8v2_125,L8v2
199,1.2441,1.3409,0.0435,0.0458,238.921,257.7239,0.927,1338.8392,1047.8643,,L8v2_125,L8v2
270,6.2348,3.761,0.0406,0.0472,1672.4373,1002.7191,1.6679,554.5,322.5,,Y7_126,Y7
287,4.1097,3.295,0.0406,0.0472,1167.8524,932.1145,1.2529,884.6446,1330.2091,,Y7_126,Y7
460,4.8257,4.0424,0.0406,0.0472,2201.1651,1837.7613,1.1977,1333.137,1235.0239,,Y7_126,Y7
196,6.491,3.2065,0.0406,0.0472,1264.2831,619.2278,2.0417,1587.3622,218.5153,,Y7_126,Y7
375,9.0342,4.5212,0.0406,0.048,3372.5858,1677.442,2.0106,666.6747,293.5867,,Y7_127,Y7
643,7.6105,5.2794,0.0406,0.048,4867.4474,3363.8136,1.447,1137.9844,1243.0451,,Y7_127,Y7
251,7.2188,7.9939,0.0406,0.048,1801.7102,1994.4272,0.9034,1231.6653,487.0518,,Y7_127,Y7
285,9.8129,5.1484,0.0406,0.048,2785.0957,1453.6176,1.916,1889.5649,724.4632,,Y7_127,Y7
124,8.2916,3.6312,0.0414,0.0488,1023.0211,444.2186,2.303,327.8387,112.8387,,Y7_128,Y7
261,6.8554,3.6336,0.0414,0.0488,1778.4422,935.637,1.9008,513.7701,618.3831,,Y7_128,Y7
443,9.1244,5.3625,0.0414,0.0488,4023.7451,2353.9775,1.7093,1277.5214,1052.4515,,Y7_128,Y7
119,5.5974,4.166,0.0414,0.0488,661.1566,489.9473,1.3494,1526.9496,1355.4958,,Y7_128,Y7
129,5.5968,4.1255,0.0414,0.0488,716.6421,525.891,1.3627,1594.5426,1875.9845,,Y7_128,Y7
284,8.2591,3.9783,0.0414,0.0488,2333.8272,1115.9612,2.0913,1721.6901,249.7993,,Y7_128,Y7
288,6.1274,4.8666,0.0414,0.0488,1752.7546,1387.5315,1.2632,1803.3576,1089.3646,,Y7_128,Y7
247,9.2267,6.9997,0.0403,0.0455,2269.0462,1717.6976,1.321,499.2186,1778.7611,,Y7_129,Y7
134,11.0496,6.386,0.0403,0.0455,1475.2522,849.6384,1.7363,1338.6716,186.2015,,Y7_129,Y7
505,10.1664,6.8877,0.0403,0.0455,5113.718,3455.3451,1.4799,1662.3168,1365.4832,,Y7_129,Y7
546,14.5068,7.5785,0.0403,0.0455,7898.7246,4113.0333,1.9204,1764.2033,252.3846,,Y7_129,Y7
178,10.0826,5.2818,0.0403,0.0455,1787.5324,932.072,1.9178,1877.5,534.9213,,Y7_129,Y7
585,6.4496,3.1988,0.0389,0.0445,3750.3039,1845.262,2.0324,313.8718,969.2803,,Y7_130,Y7
180,2.1646,1.0947,0.0389,0.0445,382.635,189.0353,2.0241,955.4667,338.2111,,Y7_130,Y7
254,2.5664,1.2715,0.0389,0.0445,642.006,311.6426,2.0601,1132.2795,647.378,,Y7_130,Y7
430,6.9654,4.1133,0.0389,0.0445,2978.4216,1749.5906,1.7024,1722.7744,1714.8744,,Y7_130,Y7
157,2.1823,1.1142,0.0389,0.0445,336.5263,167.9337,2.0039,1956.9045,962.1274,,Y7_130,Y7
257,9.1138,5.6754,0.0344,0.0446,2333.4017,1447.111,1.6125,429.358,1802.2023,,Y7_131,Y7
346,29.5241,17.5391,0.0344,0.0446,10203.428,6053.1101,1.6857,847.7225,1568.6156,,Y7_131,Y7
619,26.7836,11.29,0.0344,0.0446,16557.7291,6960.9265,2.3787,1261.8853,267.42,,Y7_131,Y7
337,13.3236,7.7897,0.0344,0.0446,4478.4666,2610.1182,1.7158,1257.0059,1566.4154,,Y7_131,Y7
427,2.6117,1.3471,0.0467,0.0482,1095.2421,554.5998,1.9748,190.5878,1065.1241,,Y7_132,Y7
126,1.4655,0.7865,0.0467,0.0482,178.7738,93.0212,1.9219,535.5873,455.0079,,Y7_132,Y7
287,2.7867,1.8082,0.0467,0.0482,786.3778,505.1166,1.5568,692.0348,1313.1777,,Y7_132,Y7
145,1.4403,0.8112,0.0467,0.0482,202.0671,110.6327,1.8265,889.9586,631.4897,,Y7_132,Y7
492,6.8348,2.8202,0.0467,0.0482,3339.7546,1363.8245,2.4488,1555.2886,460.2846,,Y7_132,Y7
201,1.221,0.9735,0.0439,0.0486,236.5988,185.9066,1.2727,30.1692,673.3085,,W6v2_133,W6v2
506,3.2535,2.5961,0.0439,0.0486,1624.0658,1289.035,1.2599,325.2273,1682.083,,W6v2_133,W6v2
220,1.2056,0.9951,0.0439,0.0486,255.5679,208.2437,1.2273,1485.8636,1916.8636,,W6v2_133,W6v2
478,1.5783,1.1998,0.0439,0.0486,733.4516,550.2767,1.3329,1562.6757,830.9686,,W6v2_133,W6v2
522,9.8906,5.7876,0.0437,0.0494,5140.0581,2995.3516,1.716,1209.8372,780.7854,,W6v2_134,W6v2
379,4.8263,3.2823,0.0437,0.0494,1812.6162,1225.2549,1.4794,1246.3272,1668.8311,,W6v2_134,W6v2
273,2.6265,1.7846,0.0437,0.0494,705.116,473.722,1.4885,1580.3187,190.8681,,W6v2_134,W6v2
265,2.3144,1.7449,0.0437,0.0494,601.7297,449.3113,1.3392,1741.483,1776.7208,,W6v2_134,W6v2
470,2.7256,2.5372,0.044,0.0458,1260.3478,1170.9705,1.0763,457.8936,1925.6532,,W6v2_135,W6v2
445,1.5821,1.2101,0.044,0.0458,684.4337,518.1293,1.321,1191.4607,1403.6517,,W6v2_135,W6v2
92,1.439,1.0041,0.044,0.0458,128.3347,88.1686,1.4556,1224,517.5,,W6v2_135,W6v2
379,1.5444,1.6995,0.044,0.0458,568.6353,626.765,0.9073,1317.4881,1140.2876,,W6v2_135,W6v2
226,1.6923,0.9827,0.044,0.0458,372.5102,211.742,1.7593,1456.7478,741.3053,,W6v2_135,W6v2
168,3.4422,2.5962,0.0427,0.0449,571.1278,428.6257,1.3325,181.625,482.7083,,W6v2_136,W6v2
404,6.1415,3.3123,0.0427,0.0449,2463.9053,1320.0441,1.8665,768.3911,323.9084,,W6v2_136,W6v2
747,5.7503,3.7456,0.0427,0.0449,4263.6144,2764.4766,1.5423,1275.0723,954.0843,,W6v2_136,W6v2
203,3.6578,2.4537,0.0427,0.0449,733.8599,488.9851,1.5008,1869.266,1017.3054,,W6v2_136,W6v2
324,2.8689,1.9397,0.0423,0.0496,915.8105,612.3801,1.4955,396.7716,1068.4784,,W6v2_137,W6v2
363,2.7865,1.3269,0.0423,0.0496,996.1414,463.6432,2.1485,423.0992,130.2948,,W6v2_137,W6v2
500,2.7873,2.138,0.0423,0.0496,1372.4967,1044.1675,1.3144,1687.75,1742.728,,W6v2_137,W6v2
357,3.7546,2.6543,0.0423,0.0496,1325.2755,929.8835,1.4252,1887.5294,892.0644,,W6v2_137,W6v2
118,1.801,1.2511,0.0422,0.0447,207.5378,142.3533,1.4579,1381.5,1082.5,,W6v2_138,W6v2
261,1.7212,1.6859,0.0422,0.0447,438.2095,428.3499,1.023,1390.8621,490.092,,W6v2_138,W6v2
470,20.9953,14.9716,0.0422,0.0447,9847.9455,7015.6361,1.4037,1395.2447,1272.483,,W6v2_138,W6v2
647,11.6672,6.7402,0.0422,0.0447,7521.3732,4331.9731,1.7362,1667.1159,741.7233,,W6v2_138,W6v2
459,17.2035,10.5902,0.0435,0.0485,7876.4693,4838.6032,1.6278,358.6776,1492.0784,,W7v2_139,W7v2
284,14.4738,8.0718,0.0435,0.0485,4098.2054,2278.5952,1.7986,1616.4261,1105.007,,W7v2_139,W7v2
305,16.5406,7.2428,0.0435,0.0485,5031.6156,2194.2494,2.2931,1742.9049,299.1836,,W7v2_139,W7v2
520,12.0808,6.6438,0.0435,0.0485,6259.4416,3429.5527,1.8251,1842.8192,1250.9154,,W7v2_139,W7v2
496,12.6112,6.1979,0.0382,0.0459,6236.1852,3051.3751,2.0437,281.1976,820.0544,,W7v2_140,W7v2
244,6.888,3.2674,0.0382,0.0459,1671.3626,786.0331,2.1263,1374.123,521.2705,,W7v2_140,W7v2
378,19.9273,12.1035,0.0382,0.0459,7518.0709,4557.7364,1.6495,1436.545,1497.4312,,W7v2_140,W7v2
504,17.4918,8.3412,0.0382,0.0459,8796.6028,4180.7845,2.1041,1802.8413,636.881,,W7v2_140,W7v2
443,13.6717,6.1891,0.0426,0.0443,6037.6921,2722.1343,2.218,726.1354,484.9549,,W7v2_141,W7v2
641,15.0179,8.1242,0.0426,0.0443,9599.216,5179.2466,1.8534,780.8066,1174.0156,,W7v2_141,W7v2
330,9.7444,5.3563,0.0426,0.0443,3201.6186,1752.973,1.8264,1156.197,1299.003,,W7v2_141,W7v2
262,9.3603,4.3794,0.0426,0.0443,2441.2437,1135.7866,2.1494,1303.7023,526.7595,,W7v2_141,W7v2
461,25.8281,14.2073,0.0347,0.0397,11890.7644,6531.2615,1.8206,310.4403,1163.9696,,W7v2_142,W7v2
304,4.6685,2.4776,0.0347,0.0397,1408.6689,741.1009,1.9008,383.852,908.4572,,W7v2_142,W7v2
253,3.8337,2.3952,0.0347,0.0397,961.1541,595.9237,1.6129,776.9012,1412.6759,,W7v2_142,W7v2
569,55.4029,31.4931,0.0347,0.0397,31504.4757,17896.9409,1.7603,1782.5325,1329.8172,,W7v2_142,W7v2
614,53.2987,21.6352,0.0337,0.0391,32704.6644,13259.9564,2.4664,214.0081,182.1498,,W7v2_143,W7v2
518,16.4789,7.3324,0.0337,0.0391,8518.5975,3777.9142,2.2548,397.7259,544.7143,,W7v2_143,W7v2
361,3.6396,2.1336,0.0337,0.0391,1301.7082,756.0988,1.7216,757.1884,1230.6039,,W7v2_143,W7v2
471,2.6671,1.7255,0.0435,0.0469,1235.6787,790.6422,1.5629,460.9512,1055.6369,,Y6_144,Y6
365,2.6692,1.8759,0.0435,0.0469,958.3624,667.5904,1.4356,519.137,1608.8384,,Y6_144,Y6
371,2.5464,1.3916,0.0435,0.0469,928.5677,498.8915,1.8613,614.4178,432.1995,,Y6_144,Y6
331,2.9497,1.5603,0.0435,0.0469,961.9293,500.9289,1.9203,1789.577,438.3595,,Y6_144,Y6
409,4.523,3.0163,0.0413,0.0433,1833.0332,1215.965,1.5075,392.6724,1599.6895,,Y6_145,Y6
398,2.6878,2.017,0.0413,0.0433,1053.318,785.5386,1.3409,1280.4221,478.2764,,Y6_145,Y6
209,2.4655,1.3721,0.0413,0.0433,506.6712,277.7165,1.8244,1300.0574,538.3732,,Y6_145,Y6
348,3.6506,1.9502,0.0413,0.0433,1256.0534,663.592,1.8928,1590.7874,188.4569,,Y6_145,Y6
177,2.0015,1.3652,0.0413,0.0433,346.9573,233.966,1.4829,1952.4689,840.0226,,Y6_145,Y6
432,7.9068,5.0139,0.0405,0.047,3398.2401,2145.6724,1.5838,77.2222,668.1088,,Y6_146,Y6
575,3.1907,2.416,0.0405,0.047,1811.3426,1362.1455,1.3298,991.9757,1834.7096,,Y6_146,Y6
345,4.8143,4.435,0.0405,0.047,1646.958,1513.8405,1.0879,1858.7304,830.342,,Y6_146,Y6
380,6.1381,4.017,0.0402,0.0467,2317.1987,1508.7292,1.5359,259.8079,1026.7105,,Y6_147,Y6
431,2.9707,2.2771,0.0402,0.0467,1263.0586,961.3173,1.3139,615.4803,1945.0116,,Y6_147,Y6
223,1.9742,0.9267,0.0402,0.0467,431.2792,196.2367,2.1978,768.1345,230.1166,,Y6_147,Y6
439,2.4387,1.7117,0.0402,0.0467,1052.9686,730.9324,1.4406,775.1458,67.0934,,Y6_147,Y6
407,1.4079,1.3582,0.0416,0.0436,556.0683,535.0474,1.0393,258.6855,915.1941,,Y6_148,Y6
499,1.8856,1.4721,0.0416,0.0436,920.1331,712.8435,1.2908,1167.986,380.8116,,Y6_148,Y6
467,1.9398,1.1734,0.0416,0.0436,886.4516,527.6328,1.6801,1536.5246,953.3576,,Y6_148,Y6
137,1.6526,1.0474,0.0416,0.0436,220.7088,137.5179,1.6049,2027.1533,418.8102,,Y6_148,Y6
970,10.4011,4.7212,0.0341,0.0387,10056.023,4542.0119,2.214,573.1505,190.6021,,Y6_149,Y6
586,18.8677,11.9451,0.0341,0.0387,11036.4773,6977.1795,1.5818,1401.6246,774.1416,,Y6_149,Y6
482,8.8542,4.9863,0.0376,0.0435,4249.5794,2382.3879,1.7837,217.7386,883.9461,,Y6_150,Y6
768,7.3832,3.5527,0.0376,0.0435,5641.3755,2695.0582,2.0932,489.2995,535.7695,,Y6_150,Y6
516,12.3039,6.4898,0.0448,0.058,6325.7205,3318.8255,1.906,265.0872,695.4593,,Y6_151,Y6
278,4.2452,2.5531,0.0448,0.058,1167.7226,693.6407,1.6835,810.741,1050.9604,,Y6_151,Y6
737,5.9139,4.0511,0.0448,0.058,4325.5331,2942.9525,1.4698,1557.5658,1398.0787,,Y6_151,Y6
978,38.1497,18.9981,0.026,0.0389,37284.9531,18542.0336,2.0108,680.8395,914.907,,Y5_152,Y5
517,31.7547,16.8741,0.026,0.0389,16403.7484,8703.7612,1.8847,1538.7892,909.9613,,Y5_152,Y5
417,15.1531,10.6648,0.0376,0.0423,6303.1883,4429.6012,1.423,381.6451,1707.0935,,Y5_153,Y5
103,2.5393,1.4232,0.0376,0.0423,257.6824,142.2377,1.8116,655,1127,,Y5_153,Y5
428,21.6473,11.5683,0.0376,0.0423,9248.9834,4933.1222,1.8749,892.222,1031.4299,,Y5_153,Y5
372,5.7393,2.7545,0.0376,0.0423,2121.0415,1008.9447,2.1022,911.6935,609.9328,,Y5_153,Y5
221,3.0585,1.3534,0.0376,0.0423,667.6275,289.7542,2.3041,1699.6335,332.3846,,Y5_153,Y5
573,39.3674,21.0525,0.0318,0.0406,22539.3029,12039.8307,1.8721,276.2042,1092.9005,,Y5_154,Y5
269,18.4731,9.3261,0.0318,0.0406,4960.7223,2497.804,1.986,881.2862,802.6989,,Y5_154,Y5
403,20.1352,9.5499,0.0318,0.0406,8101.6566,3832.2618,2.1141,1143.0199,638.134,,Y5_154,Y5
414,35.8877,17.8739,0.0318,0.0406,14844.3438,7383.0053,2.0106,1347.3913,826.5966,,Y5_154,Y5
543,28.305,14.1296,0.0269,0.036,15354.9755,7652.8029,2.0065,804.3297,798.8029,,Y5_155,Y5
603,25.4643,11.3857,0.0269,0.036,15338.751,6843.8518,2.2412,1243.1957,492.9801,,Y5_155,Y5
382,42.3979,25.5609,0.0269,0.036,16185.6975,9750.5085,1.66,1309.2906,1760.8848,,Y5_155,Y5
744,19.4687,9.0234,0.0333,0.0405,14459.9263,6683.2728,2.1636,1045.8011,552.8777,,Y5_157,Y5
468,32.2707,16.7264,0.0333,0.0405,15087.0787,7808.9913,1.932,1460.0214,749.9423,,Y5_157,Y5
573,1.0623,3.5952,0.0819,0.1742,561.7337,1960.2332,0.2866,667.2757,684.3246,,Y5_158,Y5
289,1.0135,3.4452,0.0819,0.1742,269.2246,945.3332,0.2848,759.2976,652.3668,,Y5_158,Y5
128,0.7207,2.156,0.0819,0.1742,81.7587,253.6695,0.3223,882.5,622.5,,Y5_158,Y5
81,0.781,2.0814,0.0819,0.1742,56.6233,154.4875,0.3665,886,934,,Y5_158,Y5
131,0.7831,2.4718,0.0819,0.1742,91.8483,300.9938,0.3052,895.5115,770.6489,,Y5_158,Y5
170,0.892,2.3761,0.0819,0.1742,137.7143,374.3269,0.3679,938,694.5,,Y5_158,Y5
99,0.9532,2.0717,0.0819,0.1742,86.2538,187.8611,0.4591,961.3232,763.3232,,Y5_158,Y5
142,0.8368,1.9782,0.0819,0.1742,107.1875,256.1742,0.4184,994,859.5,,Y5_158,Y5
132,0.7864,2.1038,0.0819,0.1742,92.9894,254.7139,0.3651,1151.5,609.697,,Y5_158,Y5
681,64.5679,41.9628,0.0276,0.0353,43951.9383,28552.5948,1.5393,321.0881,1788.2893,,Y5_159,Y5
533,16.7683,10.453,0.0276,0.0353,8922.7826,5552.6179,1.607,1183.5797,1669.9606,,Y5_159,Y5
292,16.8242,8.5777,0.0276,0.0353,4904.5952,2494.3758,1.9663,1779.6986,298.2877,,Y5_159,Y5
159,0.6327,0.3907,0.038,0.0429,94.548,55.297,1.7098,825.044,543.4906,,W5_160,W5
788,12.4323,5.2158,0.038,0.0429,9766.7219,4076.2701,2.396,1861.2766,247.8401,,W5_160,W5
326,60.2431,28.1343,0.0312,0.0388,19629.0738,9159.1422,2.1431,346.9417,965.9969,,W5_161,W5
740,29.7195,13.4044,0.0312,0.0388,21969.3334,9890.5205,2.2213,1596.3568,369.0216,,W5_161,W5
81,1.5836,0.8833,0.0312,0.0388,125.7451,68.4034,1.8383,1999,711,,W5_161,W5
394,3.1718,1.4601,0.0392,0.0468,1234.2422,556.8425,2.2165,292.9569,493.6472,,W5_162,W5
523,5.143,2.7566,0.0392,0.0468,2669.2485,1417.1908,1.8835,1385.5698,914.9866,,W5_162,W5
540,3.6476,1.7694,0.0392,0.0468,1948.5102,930.1922,2.0947,1664.4667,583.363,,W5_162,W5
304,2.3987,1.8094,0.0409,0.0473,716.7773,535.6761,1.3381,731.5197,1514.5954,,W5_163,W5
477,11.067,4.6108,0.0409,0.0473,5259.4561,2176.7801,2.4162,1095.0608,56.6415,,W5_163,W5
342,3.5155,2.3393,0.0409,0.0473,1188.3223,783.8546,1.516,1346.2982,1940.7339,,W5_163,W5
463,8.1439,4.8314,0.0409,0.0473,3751.6903,2215.0422,1.6937,1677.324,1475.7408,,W5_163,W5
542,1.7498,1.1073,0.0263,0.0357,934.1122,580.7997,1.6083,996.6384,1121.7601,,W5_164,W5
566,63.0253,28.3114,0.0263,0.0357,35657.4308,16004.0698,2.228,1759.9788,367.5848,,W5_164,W5
448,3.4783,2.0797,0.037,0.0439,1541.7003,912.0472,1.6904,667.6719,1424.0647,,W5_165,W5
94,1.2825,0.9089,0.037,0.0439,117.0808,81.3103,1.4399,684.5,1171.5,,W5_165,W5
107,1.2995,0.9731,0.037,0.0439,135.0907,99.4197,1.3588,702,1188,,W5_165,W5
533,14.9449,10.8074,0.037,0.0439,7945.9614,5736.9231,1.3851,1133.4991,1357.4784,,W5_165,W5
230,1.6272,1.2182,0.037,0.0439,365.7672,270.087,1.3543,1198.4348,892.9957,,W5_165,W5
498,13.2617,5.3351,0.0345,0.0453,6587.1179,2634.3356,2.5005,841.9257,122.3996,,W5_166,W5
637,12.7472,6.9015,0.0345,0.0453,8097.9885,4367.4395,1.8542,1146.551,988.3124,,W5_166,W5
419,7.7689,4.6041,0.0345,0.0453,3240.6966,1910.1674,1.6966,1330.3771,1332.2888,,W5_166,W5
435,11.4395,6.6371,0.0415,0.0474,4958.1494,2866.4934,1.7297,800.8437,1394.9793,,W5_167,W5
81,0.3725,0.808,0.0415,0.0474,26.8175,61.6072,0.4353,1082,327,,W5_167,W5
453,4.0192,1.9804,0.0415,0.0474,1801.8986,875.6575,2.0578,1324.8962,851.1567,,W5_167,W5
291,1.8026,0.8321,0.0415,0.0474,512.4926,228.3294,2.2445,1321.866,308.1512,,W5_167,W5
116,0.4522,0.4727,0.0415,0.0474,47.6471,49.3311,0.9659,1424,1697.5,,W5_167,W5
742,8.4036,4.9832,0.0365,0.0418,6208.3947,3666.5353,1.6933,789.3086,1309.469,,W5_168,W5
507,13.3979,7.1517,0.0365,0.0418,6774.2021,3604.7238,1.8793,981.7653,1001.2742,,W5_168,W5
268,13.0631,6.1261,0.0365,0.0418,3491.1163,1630.6098,2.141,1029.0746,441.6455,,W5_168,W5
495,25.1356,14.2193,0.0323,0.0446,12426.1793,7016.4612,1.771,399.5152,1066.3939,,W5_169,W5
378,19.4849,8.6892,0.0323,0.0446,7353.1136,3267.6652,2.2503,764.2804,492.0079,,W5_169,W5
381,15.071,9.3869,0.0323,0.0446,5729.7444,3559.3988,1.6098,1566.8005,1660.9921,,W5_169,W5
434,3.1445,1.5925,0.0369,0.0464,1348.7016,671.0099,2.01,358.8756,314.9585,,L4v3_170,L4v3
692,11.5647,6.4891,0.0369,0.0464,7977.2565,4458.3302,1.7893,997.763,889.2977,,L4v3_170,L4v3
350,5.7724,3.7302,0.0369,0.0464,2007.4148,1289.3234,1.557,1609.9971,185.0514,,L4v3_170,L4v3
473,12.9275,6.2503,0.0409,0.0471,6095.3387,2934.1219,2.0774,327.4989,414.0719,,L4v3_171,L4v3
574,41.4736,26.5514,0.0378,0.0408,23784.0965,15217.0717,1.563,358.6986,1412.6794,,L4v3_172,L4v3
682,71.5985,35.8096,0.0378,0.0408,48804.3991,24394.3107,2.0006,1476.3182,372.5337,,L4v3_172,L4v3
221,1.8517,0.8323,0.0378,0.0408,400.8725,174.9298,2.2916,1488.0181,123.1086,,L4v3_172,L4v3
544,40.4255,25.014,0.0377,0.0411,21970.9758,13585.2264,1.6173,799.6287,1512.0901,,L4v3_173,L4v3
521,5.9849,2.8445,0.0377,0.0411,3098.5253,1460.5589,2.1215,979.5797,214.6775,,L4v3_173,L4v3
491,12.8103,6.885,0.0377,0.0411,6271.3727,3360.3375,1.8663,1128.3585,957.1202,,L4v3_173,L4v3
481,9.9672,5.798,0.0278,0.0344,4780.8729,2772.3013,1.7245,39.921,1210.8274,,L4v3_174,L4v3
698,37.2033,17.78,0.0278,0.0344,25948.4957,12386.4873,2.0949,281.2636,558.5989,,L4v3_174,L4v3
360,13.6488,9.7122,0.0278,0.0344,4903.5598,3484.0142,1.4074,1555.3556,1911.1111,,L4v3_174,L4v3
274,6.795,3.3632,0.0406,0.0459,1850.7073,908.9538,2.0361,555.5474,881.6752,,L4v3_175,L4v3
597,2.3651,1.4901,0.0406,0.0459,1387.7152,862.2144,1.6095,1019.5243,868.6801,,L4v3_175,L4v3
348,3.8987,1.927,0.0406,0.0459,1342.6179,654.6326,2.0509,1468.1724,612.0747,,L4v3_175,L4v3
407,11.2695,6.2734,0.0406,0.0459,4570.1636,2534.5987,1.8031,1523.9681,1208.0074,,L4v3_175,L4v3
279,0.5232,0.6382,0.036,0.0459,135.917,165.2445,0.8225,355.6595,1997.4839,,L4v3_176,L4v3
610,32.5729,15.3689,0.036,0.0459,19847.4699,9347.026,2.1234,458.9623,422.3689,,L4v3_176,L4v3
426,2.4379,1.8953,0.036,0.0459,1023.1911,787.843,1.2987,1556.1995,1714.7277,,L4v3_176,L4v3
104,0.4288,0.531,0.036,0.0459,40.8529,50.456,0.8097,1671.5,1805.5,,L4v3_176,L4v3
438,20.2782,13.6378,0.0281,0.0381,8869.5774,5956.7112,1.489,311.9201,1691.7945,,L4v3_178,L4v3
359,24.7048,10.8886,0.0281,0.0381,8858.9628,3895.3615,2.2742,425.7047,254.8663,,L4v3_178,L4v3
417,31.8033,20.816,0.0281,0.0381,13250.2884,8664.3904,1.5293,1759.0791,1703.6499,,L4v3_178,L4v3
363,7.1321,3.2279,0.0281,0.0381,2578.7489,1157.9238,2.227,2010.1295,245.5702,,L4v3_178,L4v3
618,15.7063,7.5323,0.0342,0.0394,9685.3945,4630.5642,2.0916,521.7686,432.5922,,L4v3_179,L4v3
421,42.6754,22.2378,0.0342,0.0394,17951.9618,9345.4909,1.9209,1804.6793,646.5701,,L4v3_179,L4v3
325,3.4362,2.4515,0.0331,0.0407,1105.9872,783.5095,1.4116,1023.2831,1788.9415,,L4v3_180,L4v3
554,60.5192,30.2105,0.0331,0.0407,33509.3164,16714.0541,2.0049,1097.0451,564.2202,,L4v3_180,L4v3
408,106.0728,49.2899,0.0224,0.0307,43268.5814,20097.7281,2.1529,126.0539,606.4534,,L4v3_181,L4v3
