objectArea,channel1_MeanIntensity,channel2_MeanIntensity,channel1_MeanBackgroundIntensity,channel2_MeanBackgroundIntensity,channel1_IntegratedIntensityAboveBackground,channel2_IntegratedIntensityAboveBackground,ratio_1_over_2,xPosition,yPosition,Var11_1,FileName,Condition
298,90.1743,75.8789,0.4286,0.4702,26744.1982,22471.8066,1.1901,1672.5503,1845.9933,,L4_285,L4
248,67.6098,67.2671,0.4286,0.4702,16660.9381,16565.6247,1.0058,1695.0444,1053.5282,,L4_285,L4
81,49.0126,32.2265,0.2145,0.2689,3952.6452,2588.5652,1.527,258,499,,W10_284,W10
322,42.2023,40.0163,0.2145,0.2689,13520.0557,12798.6696,1.0564,346.2422,923.3199,,W10_284,W10
250,40.8283,39.2933,0.2145,0.2689,10153.4411,9756.0994,1.0407,653.288,1687.472,,W10_284,W10
204,38.3942,36.3742,0.2145,0.2689,7788.6574,7365.4705,1.0575,1438.9314,882.7059,,W10_284,W10
359,59.1999,54.8586,0.2145,0.2689,21175.7517,19597.6794,1.0805,1701.1643,1359.0529,,W10_284,W10
245,46.0675,43.9655,0.2145,0.2689,11233.9841,10705.6552,1.0494,1768.4857,1546.0327,,W10_284,W10
182,36.4401,38.581,0.2145,0.2689,6593.0585,6972.7977,0.9455,1816.5879,1360.8187,,W10_284,W10
140,28.9503,28.6673,0.222,0.2853,4021.961,3973.4806,1.0122,26.5,687,,W10_283,W10
81,36.4816,21.3723,0.222,0.2853,2937.0279,1708.044,1.7195,671,436,,W10_283,W10
431,53.1407,63.4615,0.222,0.2853,22807.9581,27228.9293,0.8376,781.6404,1384.7958,,W10_283,W10
129,26.7424,22.5776,0.222,0.2853,3421.1261,2875.7006,1.1897,1017.5426,936.0155,,W10_283,W10
170,44.1893,22.4311,0.222,0.2853,7474.4422,3764.7858,1.9854,1060.7882,248.6412,,W10_283,W10
244,41.4428,46.6363,0.222,0.2853,10057.8694,11309.6323,0.8893,1298.3811,804.3484,,W10_283,W10
424,54.0132,53.5738,0.222,0.2853,22807.4538,22594.3028,1.0094,1389.7972,1510.9363,,W10_283,W10
202,45.6833,30.3562,0.2378,0.2955,9179.983,6072.2647,1.5118,185.0842,375.8911,,W10_282,W10
410,59.9317,57.3632,0.2378,0.2955,24474.4909,23397.7339,1.046,184.2341,999.5244,,W10_282,W10
269,50.5654,56.5571,0.2378,0.2955,13538.1233,15134.3679,0.8945,682.1487,1789.7063,,W10_282,W10
114,36.609,41.7638,0.2378,0.2955,4146.3158,4727.3846,0.8771,1074,1547.5,,W10_282,W10
350,62.927,69.1115,0.2378,0.2955,21941.2062,24085.5969,0.911,1493.1029,1572.1914,,W10_282,W10
213,38.538,37.5787,0.2378,0.2955,8157.9484,7941.3123,1.0273,1725.9577,790.4085,,W10_282,W10
92,49.8284,36.3375,0.4456,0.3843,4543.2137,3307.6948,1.3735,70,173.5,,W10_281,W10
297,48.2763,41.0302,0.4456,0.3843,14205.6984,12071.8288,1.1768,372.468,1387.8384,,W10_281,W10
349,56.1848,56.4961,0.4456,0.3843,19452.9712,19583.03,0.9934,574.6361,1497.3123,,W10_281,W10
323,55.7957,48.4082,0.4456,0.3843,17878.0712,15511.7323,1.1526,798.1053,91.9876,,W10_281,W10
81,49.8207,34.4591,0.4456,0.3843,3999.3772,2760.0579,1.449,877,341,,W10_281,W10
292,57.7426,43.0998,0.4456,0.3843,16730.7027,12472.926,1.3414,1512.0205,485.137,,W10_281,W10
238,57.524,56.6401,0.4456,0.3843,13584.657,13388.8795,1.0146,1788.9916,587.8361,,W10_281,W10
162,99.6679,87.0807,0.2754,0.3172,16101.5866,14055.6865,1.1456,194.2222,1539.4691,,W10_280,W10
103,96.4332,76.3566,0.2754,0.3172,9904.2566,7832.0596,1.2646,476,1052,,W10_280,W10
405,159.1779,124.2687,0.2754,0.3172,64355.5239,50200.3741,1.282,568.7284,511.0691,,W10_280,W10
193,99.3478,100.5429,0.2754,0.3172,19120.9823,19343.5771,0.9885,824,1814.228,,W10_280,W10
145,94.4003,83.6843,0.2754,0.3172,13648.1207,12088.2365,1.129,875,1540.3448,,W10_280,W10
398,133.6719,120.2146,0.2754,0.3172,53091.8168,47719.1651,1.1126,1336.3668,784.0176,,W10_280,W10
189,118.8833,81.0747,0.2754,0.3172,22416.9061,15263.1694,1.4687,1507.3545,104.381,,W10_280,W10
92,95.7796,77.7527,0.2754,0.3172,8786.3929,7124.0704,1.2333,1579.5,1376,,W10_280,W10
198,106.4293,78.997,0.2754,0.3172,21018.473,15578.6052,1.3492,1879.9899,623.5556,,W10_280,W10
301,76.6166,60.6567,0.2212,0.257,22995.0112,18180.3293,1.2648,365.3289,411.7243,,W10_279,W10
245,69.356,50.1579,0.2212,0.257,16938.0177,12225.7319,1.3854,390.951,118.0245,,W10_279,W10
183,48.771,45.8729,0.2212,0.257,8884.6036,8347.7221,1.0643,1023.2186,612.6393,,W10_279,W10
295,62.905,66.3464,0.2212,0.257,18491.7283,19496.3759,0.9485,1285.278,1786.8712,,W10_279,W10
114,47.5979,56.1604,0.2212,0.257,5400.9366,6372.9889,0.8475,1725,1436.5,,W10_279,W10
191,49.9076,42.5067,0.2212,0.257,9490.1024,8069.6951,1.176,1778.0419,124.5026,,W10_279,W10
273,58.5326,37.9918,0.2212,0.257,15919.0012,10301.6099,1.5453,1815.6593,413.5311,,W10_279,W10
283,70.808,49.4764,0.2458,0.2796,19969.1183,13922.7012,1.4343,183.2155,398.8233,,W10_277,W10
278,68.8227,60.5588,0.2458,0.2796,19064.3896,16757.5984,1.1377,280.3525,732.2698,,W10_277,W10
221,50.161,47.0079,0.2458,0.2796,11031.2526,10326.9497,1.0682,390.7828,920.9095,,W10_277,W10
255,60.3632,47.791,0.2458,0.2796,15329.9371,12115.4111,1.2653,1125.1647,505.9294,,W10_277,W10
249,54.6406,53.1052,0.2458,0.2796,13544.3075,13153.5647,1.0297,1698.9438,1755.2892,,W10_277,W10
152,47.2856,43.3951,0.2458,0.2796,7150.0521,6553.5553,1.091,1762.5,1000.5,,W10_277,W10
398,65.8794,58.462,0.2458,0.2796,26122.192,23156.5911,1.1281,1778.3744,606.4171,,W10_277,W10
194,26.2115,28.5215,0.2505,0.2802,5036.4397,5478.8052,0.9193,184.1546,958.9381,,W10_276,W10
248,35.5075,32.7144,0.2505,0.2802,8743.7369,8043.6918,1.087,194.7419,890.1573,,W10_276,W10
325,46.3041,33.9282,0.2505,0.2802,14967.4498,10935.592,1.3687,716.8215,84.4185,,W10_276,W10
284,34.9587,45.6032,0.2505,0.2802,9857.1427,12871.735,0.7658,753.9824,1883.0704,,W10_276,W10
183,28.0741,25.5963,0.2505,0.2802,5091.724,4632.8458,1.099,975.377,158.8361,,W10_276,W10
92,26.5466,26.2518,0.2505,0.2802,2419.2491,2389.3832,1.0125,1094,1594.5,,W10_276,W10
399,31.9594,25.7988,0.2505,0.2802,12651.8839,10181.9235,1.2426,1517.4261,1036.1053,,W10_276,W10
270,45.4458,29.3198,0.2616,0.3299,12199.723,7827.2787,1.5586,459.4407,207.5815,,W10_275,W10
92,35.5755,33.8166,0.2616,0.3299,3248.8802,3080.7756,1.0546,833,594.5,,W10_275,W10
138,35.0402,28.6422,0.2616,0.3299,4799.4468,3907.1021,1.2284,923.1087,1662.8188,,W10_275,W10
387,48.1784,35.4893,0.2616,0.3299,18543.7906,13606.6955,1.3628,1157.9742,952.7183,,W10_275,W10
382,48.0823,34.7709,0.2616,0.3299,18267.4942,13156.492,1.3885,1353.1204,833.7539,,W10_275,W10
92,33.4381,34.0105,0.2616,0.3299,3052.2352,3098.6206,0.985,1454,972.5,,W10_275,W10
307,43.0006,33.5244,0.2616,0.3299,13120.8762,10190.714,1.2875,1870.3941,1503.4104,,W10_275,W10
289,62.7273,44.9815,0.2349,0.2751,18060.3234,12920.1315,1.3978,565.0069,526.2526,,W10_274,W10
315,69.5433,55.998,0.2349,0.2751,21832.1518,17552.6984,1.2438,827.2984,1102.8635,,W10_274,W10
203,53.6743,49.659,0.2349,0.2751,10848.2165,10024.9255,1.0821,1069.1429,243.3153,,W10_274,W10
250,61.4445,59.9607,0.2349,0.2751,15302.3982,14921.3959,1.0255,1194.644,1821.908,,W10_274,W10
527,57.4482,49.2297,0.2349,0.2751,30151.4466,25799.0648,1.1687,1226.3055,1068.5123,,W10_274,W10
226,66.0011,55.6966,0.2349,0.2751,14863.1803,12525.2468,1.1867,1891.4513,496.708,,W10_274,W10
159,34.9342,40.2639,0.2981,0.3736,5507.1416,6342.5497,0.8683,308.3899,1970.8113,,R10_273,R10
202,50.4611,33.7852,0.2981,0.3736,10132.9267,6749.136,1.5014,322.0099,453.3515,,R10_273,R10
104,35.2082,30.0685,0.2981,0.3736,3630.6563,3088.2664,1.1756,851.5,1212.5,,R10_273,R10
92,36.0075,33.4289,0.2981,0.3736,3285.271,3041.0874,1.0803,1274,1420.5,,R10_273,R10
148,43.778,31.0304,0.2981,0.3736,6435.0317,4537.1961,1.4183,1377,173.5,,R10_273,R10
339,35.4322,39.0226,0.2981,0.3736,11910.4618,13102.003,0.9091,1682.4661,1281.3953,,R10_273,R10
172,45.1874,32.5443,0.2981,0.3736,7720.964,5533.3447,1.3954,1739.25,852.75,,R10_273,R10
241,35.4373,34.776,0.2981,0.3736,8468.5515,8290.9657,1.0214,1755.4896,1240.8797,,R10_273,R10
226,39.0251,40.398,0.2981,0.3736,8752.3114,9045.5094,0.9676,1897.2389,1877.0221,,R10_273,R10
129,65.5709,84.0129,0.2851,0.3508,8421.8674,10792.4217,0.7804,214,1777,,R10_272,R10
320,75.1769,71.8406,0.2851,0.3508,23965.3775,22876.7403,1.0476,284.5031,1084.8906,,R10_272,R10
275,85.0154,77.474,0.2851,0.3508,23300.8187,21208.8786,1.0986,889.7564,473.9927,,R10_272,R10
363,74.4518,64.2522,0.2851,0.3508,26922.4947,23196.2272,1.1606,1107.0799,158.2011,,R10_272,R10
103,82.2026,64.9131,0.2851,0.3508,8437.4952,6649.9241,1.2688,1585,120,,R10_272,R10
397,71.5463,80.7307,0.2851,0.3508,28290.679,31910.8478,0.8866,1603.1637,1771.8514,,R10_272,R10
116,21.2835,19.7951,0.352,0.4167,2428.0546,2247.898,1.0801,85,1128.5,,R10_271,R10
206,24.5627,19.639,0.352,0.4167,4987.404,3959.7909,1.2595,679.3932,575.0388,,R10_271,R10
227,35.9817,28.2173,0.352,0.4167,8087.9465,6310.7475,1.2816,1001.2423,580,,R10_271,R10
372,53.8046,56.5067,0.352,0.4167,19884.3545,20865.4817,0.953,1211.0188,1077.1828,,R10_271,R10
363,54.5476,56.5994,0.352,0.4167,19672.9778,20394.3109,0.9646,1223.9614,923.9118,,R10_271,R10
188,25.0397,22.7716,0.352,0.4167,4641.2894,4202.731,1.1044,1478.2606,1024.3457,,R10_271,R10
118,23.3542,19.0151,0.352,0.4167,2714.2605,2194.6137,1.2368,1953.0508,308.0085,,R10_271,R10
81,58.1537,45.4522,0.3203,0.397,4684.5072,3649.4753,1.2836,618,1841,,R10_270,R10
327,75.8788,69.6005,0.3203,0.397,24707.6458,22629.5652,1.0918,813.3914,792.3976,,R10_270,R10
313,89.2918,60.315,0.3203,0.397,27848.0786,18754.3456,1.4849,820.5495,222.2524,,R10_270,R10
262,91.4089,73.0182,0.3203,0.397,23865.2287,19026.7511,1.2543,955.6794,388.8969,,R10_270,R10
390,98.2659,94.1369,0.3203,0.397,38198.7768,36558.5811,1.0449,1436.7231,946.8513,,R10_270,R10
195,56.316,48.3777,0.3203,0.397,10919.1637,9356.2424,1.167,1559.1385,1458.559,,R10_270,R10
175,56.1317,75.105,0.3317,0.4031,9765.0077,13072.83,0.747,597.0629,1855.0171,,R10_269,R10
195,76.5269,48.7014,0.3317,0.4031,14858.0617,9418.1621,1.5776,606.8205,156.2103,,R10_269,R10
182,63.3393,48.8348,0.3317,0.4031,11467.3915,8814.5771,1.301,993.967,268.989,,R10_269,R10
140,54.6727,70.4233,0.3317,0.4031,7607.7453,9802.8288,0.7761,1032.35,1609.7071,,R10_269,R10
186,59.0856,58.1354,0.3317,0.4031,10928.2286,10738.2137,1.0177,1130.1882,2003.0269,,R10_269,R10
317,68.3281,54.7366,0.3317,0.4031,21554.8698,17223.7272,1.2515,1163.3281,416.9148,,R10_269,R10
260,63.1692,58.4423,0.3317,0.4031,16337.7489,15090.1805,1.0827,1232.55,937.0423,,R10_269,R10
178,59.8,48.8049,0.3317,0.4031,10585.3545,8615.5144,1.2286,1722.6629,1175.8539,,R10_269,R10
251,105.2385,104.7404,0.7153,0.5949,26235.3295,26140.517,1.0036,462.5299,1225.9841,,R10_268,R10
188,109.8114,73.3742,0.7153,0.5949,20510.0683,13682.5013,1.499,611.6862,71.1543,,R10_268,R10
296,114.9479,89.2157,0.7153,0.5949,33812.8442,26231.763,1.289,714.1622,264.0845,,R10_268,R10
243,89.963,81.7178,0.7153,0.5949,21687.1913,19712.8491,1.1002,977.5432,550.6708,,R10_268,R10
103,81.2504,69.7273,0.7153,0.5949,8295.1145,7120.6319,1.1649,1372,789,,R10_268,R10
81,78.0893,79.2514,0.7153,0.5949,6267.2935,6371.1765,0.9837,1465,613,,R10_268,R10
380,121.2272,141.4795,0.7153,0.5949,45794.5279,53536.1453,0.8554,1485.5079,1431.0026,,R10_268,R10
310,66.3684,49.6704,0.3426,0.41,20467.979,15270.7152,1.3403,542.729,90.6161,,R10_267,R10
179,47.6543,62.8171,0.3426,0.41,8468.7871,11170.8664,0.7581,966.486,1362.0391,,R10_267,R10
355,60.3452,64.6295,0.3426,0.41,21300.9288,22797.917,0.9343,1352.2789,365.1014,,R10_267,R10
207,49.5887,72.2063,0.3426,0.41,10193.9305,14861.8282,0.6859,1496.2947,1880.8213,,R10_267,R10
116,40.6753,38.0572,0.3426,0.41,4678.592,4367.0731,1.0713,1562.5,1102,,R10_267,R10
442,54.7265,46.6836,0.3426,0.41,24037.6598,20452.9236,1.1753,1612.5747,1008.7851,,R10_267,R10
165,82.519,78.6464,0.3059,0.3752,13565.1627,12914.7581,1.0504,391.3636,1403.8485,,R10_266,R10
419,88.4178,77.0125,0.3059,0.3752,36918.8625,32111.026,1.1497,1177.3747,197.3914,,R10_266,R10
290,110.858,93.7562,0.3059,0.3752,32060.0923,27080.4872,1.1839,1353.5586,710.0828,,R10_266,R10
330,110.5393,87.6165,0.3059,0.3752,36376.9981,28789.6377,1.2635,1496.603,303.1424,,R10_266,R10
103,74.7894,77.1786,0.3059,0.3752,7671.8016,7910.7557,0.9698,1595,513,,R10_266,R10
233,91.412,71.186,0.3059,0.3752,21227.7179,16498.9155,1.2866,1681.9914,670.2747,,R10_266,R10
183,94.8404,73.4857,0.3059,0.3752,17299.8108,13379.2311,1.293,1689,649,,R10_266,R10
185,118.4871,140.0365,0.4135,0.4685,21843.6097,25820.0755,0.846,284.6486,726.8649,,R10_265,R10
233,134.0729,108.2055,0.4135,0.4685,31142.6258,25102.723,1.2406,440.5193,664.0258,,R10_265,R10
253,140.4783,129.8432,0.4135,0.4685,35436.3797,32731.8113,1.0826,939.8933,933.1542,,R10_265,R10
238,121.401,119.8068,0.4135,0.4685,28795.0226,28402.5119,1.0138,1148.5378,1414.7857,,R10_265,R10
327,160.8841,116.9752,0.4135,0.4685,52473.8748,38097.6877,1.3774,1348.4373,275.9144,,R10_265,R10
352,156.0157,127.8465,0.4135,0.4685,54771.9454,44837.0723,1.2216,1675.4176,510.0852,,R10_265,R10
211,60.1223,65.7326,0.3279,0.3929,12616.6363,13786.6682,0.9151,27.2322,659.455,,R10_264,R10
271,76.6609,55.0242,0.3279,0.3929,20686.2431,14805.0797,1.3972,467.1218,145.5756,,R10_264,R10
264,82.583,87.6878,0.3279,0.3929,21715.3659,23045.837,0.9423,600.6932,1045.3939,,R10_264,R10
298,92.5298,99.9607,0.3279,0.3929,27476.1668,29671.1875,0.926,760.6577,955.3121,,R10_264,R10
356,98.0505,112.7055,0.3279,0.3929,34789.256,39983.2619,0.8701,929.514,1865.4522,,R10_264,R10
273,91.6158,90.065,0.3279,0.3929,24921.6074,24480.4843,1.018,1302,708.978,,R10_264,R10
211,87.6071,61.3379,0.302,0.3263,18421.3892,12873.4418,1.431,263.8436,275.5024,,R10_263,R10
332,111.3265,82.8078,0.302,0.3263,36860.1521,27383.8491,1.3461,570.9127,234.006,,R10_263,R10
136,67.4843,56.9772,0.302,0.3263,9136.7965,7704.5253,1.1859,600.1838,855.8897,,R10_263,R10
157,65.1547,54.7357,0.302,0.3263,10181.8708,8542.2769,1.1919,903.9618,621.5159,,R10_263,R10
238,77.0183,66.7476,0.302,0.3263,18258.4914,15808.2755,1.155,1030.1891,386.8697,,R10_263,R10
298,78.6186,73.2305,0.302,0.3263,23338.365,21725.4696,1.0742,1379.6074,760.198,,R10_263,R10
92,60.4702,80.5664,0.302,0.3263,5535.4741,7382.0875,0.7499,1744.5,1252,,R10_263,R10
124,57.7601,75.953,0.302,0.3263,7124.8136,9377.7137,0.7598,1754.8387,1244.8387,,R10_263,R10
229,82.1545,65.7379,0.302,0.3263,18744.2309,14979.2714,1.2513,1898.4672,884.9913,,R10_263,R10
339,110.739,100.6499,0.2878,0.3733,37442.9658,33993.7895,1.1015,317.1327,1106.2271,,R10_262,R10
99,47.9634,45.2593,0.2878,0.3733,4719.8843,4443.7217,1.0621,404.3232,777.3232,,R10_262,R10
295,92.5956,92.68,0.2878,0.3733,27230.8103,27230.502,1,1107.2441,280.3186,,R10_262,R10
92,47.0098,50.5844,0.2878,0.3733,4298.4281,4619.4239,0.9305,1259,984.5,,R10_262,R10
295,72.4477,70.3432,0.2878,0.3733,21287.1663,20641.131,1.0313,1301.7932,1129.0542,,R10_262,R10
319,122.4081,91.6759,0.2878,0.3733,38956.3904,29125.5331,1.3375,1421.5298,169.6207,,R10_262,R10
215,55.7414,60.9105,0.2878,0.3733,11922.5227,13015.5164,0.916,1637.4884,1358.4605,,R10_262,R10
190,104.6006,84.0743,0.3161,0.3652,19814.0454,15904.7275,1.2458,129.5,346.5,,R10_261,R10
116,86.208,81.2344,0.3161,0.3652,9963.4524,9380.8323,1.0621,214,252.5,,R10_261,R10
316,142.5288,117.4026,0.3161,0.3652,44939.2124,36983.816,1.2151,1001.7247,412.3892,,R10_261,R10
348,117.344,121.0701,0.3161,0.3652,40725.6913,42005.2918,0.9695,1024.569,1420.819,,R10_261,R10
228,99.0321,87.6717,0.3161,0.3652,22507.2448,19905.8888,1.1307,1267.4254,956.8465,,R10_261,R10
254,115.1732,108.0345,0.3161,0.3652,29173.6997,27347.9918,1.0668,1302.685,841.3425,,R10_261,R10
277,58.322,74.0829,0.2785,0.3224,16078.0518,20431.6587,0.7869,388.7726,1471.2671,,Y10_260,Y10
325,56.5447,51.5245,0.2785,0.3224,18286.514,16640.6814,1.0989,444.7969,1839.3323,,Y10_260,Y10
332,87.7698,57.1981,0.2785,0.3224,29047.1053,18882.719,1.5383,596.1717,86.5331,,Y10_260,Y10
298,69.5504,40.9123,0.2785,0.3224,20643.0316,12095.7942,1.7066,922.4228,306.2248,,Y10_260,Y10
278,64.1361,47.3526,0.2785,0.3224,17752.4133,13074.3899,1.3578,1088.0252,940.9245,,Y10_260,Y10
311,34.2828,31.6162,0.265,0.311,10579.5312,9735.9263,1.0866,189.0386,1109.4727,,Y10_259,Y10
356,28.4959,22.6917,0.265,0.311,10050.2171,7967.5547,1.2614,339.5534,907.0534,,Y10_259,Y10
427,28.0857,28.2579,0.265,0.311,11879.4474,11933.3301,0.9955,532.9204,1713.1194,,Y10_259,Y10
141,32.0517,21.4472,0.265,0.311,4481.934,2980.2114,1.5039,1000.539,355.4823,,Y10_259,Y10
311,30.3258,27.5769,0.265,0.311,9348.9065,8479.7198,1.1025,1394.4277,1282.2412,,Y10_259,Y10
103,28.3298,20.4612,0.265,0.311,2890.68,2075.4734,1.3928,1842,932,,Y10_259,Y10
122,40.3191,48.2719,0.3019,0.3657,4882.0986,5844.5477,0.8353,440.6885,1509.6967,,Y10_258,Y10
116,41.0464,36.2603,0.3019,0.3657,4726.3618,4163.7738,1.1351,749.5,1539.5,,Y10_258,Y10
242,41.7895,39.54,0.3019,0.3657,10039.9926,9480.1674,1.0591,864.6364,1807.9132,,Y10_258,Y10
224,59.4448,40.626,0.3019,0.3657,13248.0127,9018.3097,1.469,1251.0625,564.5089,,Y10_258,Y10
451,49.9761,56.3889,0.3019,0.3657,22403.0664,25266.4719,0.8867,1373.0754,1240.3437,,Y10_258,Y10
130,38.3587,38.1723,0.3019,0.3657,4947.3904,4914.8514,1.0066,1414,927.0462,,Y10_258,Y10
144,40.7543,38.3543,0.3019,0.3657,5825.148,5470.3609,1.0649,1428.5,920,,Y10_258,Y10
200,42.8982,36.2163,0.3019,0.3657,8519.2649,7170.1119,1.1882,1445.025,1153.085,,Y10_258,Y10
81,39.7974,43.0961,0.3019,0.3657,3199.1389,3461.16,0.9243,1696,1197,,Y10_258,Y10
242,25.8124,18.209,0.2536,0.343,6185.2472,4323.5694,1.4306,257.0289,108.0124,,Y10_257,Y10
261,27.553,22.9042,0.2536,0.343,7125.1376,5888.4873,1.21,901.2874,1524.8467,,Y10_257,Y10
504,40.6791,35.4038,0.2536,0.343,20374.4664,17670.6703,1.153,1304.4405,1428.4802,,Y10_257,Y10
374,24.3578,19.299,0.2536,0.343,9014.9968,7089.5591,1.2716,1423.0401,1315.8262,,Y10_257,Y10
254,21.6126,18.0876,0.2536,0.343,5425.1876,4507.1244,1.2037,1933.3228,1770.6299,,Y10_257,Y10
275,83.3727,89.1296,0.2678,0.3028,22853.8347,24427.369,0.9356,273.6618,1240.8727,,Y10_256,Y10
370,73.2078,53.1943,0.2678,0.3028,26987.7741,19569.8668,1.379,482,440.5,,Y10_256,Y10
116,51.265,39.3349,0.2678,0.3028,5915.6728,4527.7211,1.3065,1021.5,1143,,Y10_256,Y10
116,50.0704,42.351,0.2678,0.3028,5777.0938,4877.5892,1.1844,1317.5948,1041.5172,,Y10_256,Y10
140,50.7202,42.3228,0.2678,0.3028,7063.3269,5882.805,1.2007,1326,1021.5,,Y10_256,Y10
265,52.0668,42.4375,0.2678,0.3028,13726.7222,11165.693,1.2294,1383.517,136.9358,,Y10_256,Y10
179,62.7629,65.3785,0.2678,0.3028,11186.6223,11648.554,0.9603,1384.0056,1226.0168,,Y10_256,Y10
281,50.2922,49.3454,0.2678,0.3028,14056.8523,13780.9706,1.02,1540.0178,1438.5089,,Y10_256,Y10
283,57.5875,47.8735,0.2595,0.2972,16223.8114,13464.0701,1.205,187.1767,1040.7102,,Y10_255,Y10
239,43.4904,49.8855,0.2595,0.2972,10332.1696,11851.5832,0.8718,513.2552,1604.682,,Y10_255,Y10
105,54.3818,30.1793,0.2595,0.2972,5682.8362,3137.6211,1.8112,1110.5524,342.9905,,Y10_255,Y10
255,39.1638,31.5894,0.2595,0.2972,9920.5958,7979.4954,1.2433,1192.8275,1357.5373,,Y10_255,Y10
375,71.2249,45.949,0.2595,0.2972,26612.0221,17119.4277,1.5545,1747.1413,340.0853,,Y10_255,Y10
391,53.3288,41.3645,0.2595,0.2972,20750.0962,16057.3163,1.2923,1844.4271,171.1355,,Y10_255,Y10
311,51.8065,40.8429,0.2657,0.2937,16029.1896,12610.7945,1.2711,907.9711,1394.3859,,Y10_254,Y10
494,42.4593,34.446,0.2657,0.2937,20843.6165,16871.2255,1.2355,1014.3462,865.4717,,Y10_254,Y10
220,41.503,36.4375,0.2657,0.2937,9072.2118,7951.639,1.1409,1263.25,1004.6409,,Y10_254,Y10
354,44.9828,40.9645,0.2657,0.2937,15829.8465,14397.45,1.0995,1440.9859,1259.0141,,Y10_254,Y10
404,47.5315,47.054,0.2795,0.305,19089.8352,18886.6224,1.0108,235.6337,1171.2748,,Y10_253,Y10
297,31.3675,21.4668,0.2795,0.305,9233.1513,6285.0527,1.4691,533.9495,1001.6936,,Y10_253,Y10
105,23.2306,24.8866,0.2795,0.305,2409.868,2581.0705,0.9337,1330.4476,1529.9905,,Y10_253,Y10
126,23.1315,27.0208,0.2795,0.305,2879.3588,3366.1986,0.8554,1508.3095,1318.8333,,Y10_253,Y10
480,40.6265,32.607,0.2795,0.305,19366.5535,15504.9763,1.2491,1721.0604,347.5021,,Y10_253,Y10
163,40.2824,36.1953,0.2733,0.2804,6521.4918,5854.1236,1.114,235.7791,830.7669,,Y10_252,Y10
324,41.4522,37.832,0.2733,0.2804,13341.984,12166.7087,1.0966,262.4784,832.1235,,Y10_252,Y10
201,43.571,36.3995,0.2733,0.2804,8702.8397,7259.9345,1.1987,310.7264,919.9104,,Y10_252,Y10
81,38.0028,47.125,0.2733,0.2804,3056.0917,3794.4156,0.8054,472,1175,,Y10_252,Y10
253,37.8671,39.2787,0.2733,0.2804,9511.2327,9866.5745,0.964,482.2095,1247.2134,,Y10_252,Y10
197,37.0163,42.5915,0.2733,0.2804,7238.3743,8335.2919,0.8684,1432.5279,1169.9543,,Y10_252,Y10
228,47.5058,42.3211,0.2733,0.2804,10769.0256,9585.2789,1.1235,1636.3158,431.5482,,Y10_252,Y10
245,43.3428,37.7693,0.2733,0.2804,10552.0439,9184.7688,1.1489,1862.2735,372.3265,,Y10_252,Y10
302,53.1911,41.818,0.3536,0.3684,15956.9543,12517.7768,1.2747,613.2947,985.7351,,Y10_250,Y10
103,53.979,36.3006,0.3536,0.3684,5523.4242,3701.0189,1.4924,1030,188,,Y10_250,Y10
375,77.248,71.234,0.3536,0.3684,28835.4287,26574.5918,1.0851,1095.7173,1104.2373,,Y10_250,Y10
373,77.1268,54.8896,0.3536,0.3684,28636.4219,20336.3951,1.4081,1160.8418,359.6783,,Y10_250,Y10
332,49.4745,42.8578,0.3536,0.3684,16308.1485,14106.4767,1.1561,1371.747,1399.0843,,Y10_250,Y10
204,50.5604,58.7715,0.3536,0.3684,10242.1908,11914.2304,0.8597,1571.5735,809.1373,,Y10_250,Y10
349,103.5803,90.7402,0.4396,0.4611,35996.0987,31507.4169,1.1425,222.1461,809.5244,,Y10_249,Y10
140,81.9867,78.4776,0.4396,0.4611,11416.5856,10922.3163,1.0453,521.2786,1502.8,,Y10_249,Y10
499,97.4008,94.7939,0.4396,0.4611,48383.6349,47072.0489,1.0279,668.513,1410.3828,,Y10_249,Y10
276,125.0174,120.7507,0.4396,0.4611,34383.4702,33199.9316,1.0356,942.4457,475.4638,,Y10_249,Y10
235,83.8914,85.602,0.4396,0.4611,19611.1632,20008.1069,0.9802,1483.9532,1351.9745,,Y10_249,Y10
288,94.5243,91.1387,0.4396,0.4611,27096.3992,26115.141,1.0376,1790.1528,1113.5486,,Y10_249,Y10
230,41.2721,35.6342,0.3584,0.3813,9410.1606,8108.1686,1.1606,806.0043,982.4348,,Y10_248,Y10
249,44.7324,41.6012,0.3584,0.3813,11049.1416,10263.752,1.0765,1147.2008,1119.7992,,Y10_248,Y10
216,39.5314,31.19,0.3584,0.3813,8461.3852,6654.6809,1.2715,1393.3935,919.7731,,Y10_248,Y10
262,39.8976,29.1693,0.3584,0.3813,10359.2696,7542.4626,1.3735,1458.0573,615.1908,,Y10_248,Y10
176,34.0684,29.6098,0.3584,0.3813,5932.9717,5144.2186,1.1533,1691.1136,1581.8295,,Y10_248,Y10
316,48.2338,48.0798,0.3584,0.3813,15128.652,15072.7261,1.0037,1851.6203,1067.1424,,Y10_248,Y10
81,47.6445,33.5182,0.3001,0.3232,3834.8909,2688.7922,1.4263,263,1035,,Y10_247,Y10
271,47.8667,32.5314,0.3001,0.3232,12890.5378,8728.4187,1.4768,391.2952,884.8598,,Y10_247,Y10
273,57.2304,44.5586,0.3001,0.3232,15541.9743,12076.2658,1.287,968.9084,942.2161,,Y10_247,Y10
